;;;;;;;;;;
68;SANTANDER;324;GUAVATA;16,46;-;40,42;-;36,27;-;
68;SANTANDER;327;GsEPSA;21,01;-;49,63;4,38;36,98;3,28;
68;SANTANDER;344;HATO;40,41;-;47,18;-;45,09;-;
68;SANTANDER;368;JESUS MARIA;21,96;-;50,40;-;43,72;-;
68;SANTANDER;370;JORDAN;38,60;-;61,99;-;60,81;-;
68;SANTANDER;377;LA BELLEZA;18,25;-;39,09;-;34,02;-;
68;SANTANDER;385;LANDAZURI;37,35;-;52,41;-;48,87;-;
68;SANTANDER;397;LA PAZ;8,72;-;43,99;-;39,08;-;
68;SANTANDER;406;LEBRIJA;16,66;10,22;33,74;6,57;25,99;5,53;
68;SANTANDER;418;LOS SANTOS;24,63;-;42,62;3,77;40,44;3,49;
68;SANTANDER;425;MACARAVITA;31,84;-;73,54;-;69,27;-;
68;SANTANDER;432;MALAGA;14,65;9,24;49,70;5,72;21,24;5,75;
68;SANTANDER;444;MATANZA;14,09;-;34,24;-;30,39;-;
68;SANTANDER;464;MOGOTES;20,46;-;63,20;-;49,42;-;
68;SANTANDER;468;MOLAGAVITA;9,60;-;54,31;-;49,00;-;
68;SANTANDER;498;OCAMONTE;7,74;-;27,33;-;24,79;-;
68;SANTANDER;500;OIBA;27,14;4,60;48,55;2,27;39,60;2,08;
68;SANTANDER;502;ONZAGA;13,17;-;64,16;-;53,78;-;
68;SANTANDER;522;PALMAR;31,48;-;54,15;-;46,39;-;
68;SANTANDER;524;PALMAS DEL SOCORRO;26,47;-;30,07;-;29,15;-;
68;SANTANDER;533;PARAMO;17,89;-;29,12;-;25,64;-;
68;SANTANDER;547;PIEDECUESTA;8,38;11,15;36,95;4,74;14,36;5,74;
68;SANTANDER;549;PINCHOTE;6,42;22,74;28,26;6,21;22,62;5,99;
68;SANTANDER;572;PUENTE NACIONAL;16,38;6,04;46,01;5,42;35,07;4,60;
68;SANTANDER;573;PUERTO PARRA;53,46;-;48,89;3,10;50,91;1,67;
68;SANTANDER;575;PUERTO WILCHES;44,80;3,79;53,17;4,09;48,98;2,82;
68;SANTANDER;615;RIONEGRO;24,04;6,06;43,73;8,46;39,31;7,34;
68;SANTANDER;655;SABANA DE TORRES;24,36;6,33;46,22;5,34;33,22;4,09;
68;SANTANDER;669;SAN ANDRES;14,35;-;43,75;-;35,50;-;
68;SANTANDER;673;SAN BENITO;25,49;-;36,47;-;35,30;-;
68;SANTANDER;679;SAN GIL;7,94;10,87;29,74;8,65;11,14;7,43;
68;SANTANDER;682;SAN JOAQUIN;11,48;-;51,55;-;41,48;-;
68;SANTANDER;684;SAN JOSE DE MIRANDA;19,63;-;65,79;-;56,80;-;
68;SANTANDER;686;SAN MIGUEL;18,09;-;69,92;-;61,96;-;
68;SANTANDER;689;SAN VICENTE DE CHUCURI;15,66;6,16;40,12;7,38;29,15;5,80;
68;SANTANDER;705;SANTA BARBARA;19,35;-;41,92;-;39,05;-;
68;SANTANDER;720;SANTA HELENA DEL OPON;18,76;-;62,66;-;56,91;-;
68;SANTANDER;745;SIMACOTA;25,21;-;55,81;2,26;48,18;1,96;
68;SANTANDER;755;SOCORRO;9,46;8,96;34,75;6,65;15,07;5,54;
68;SANTANDER;770;SUAITA;22,48;-;38,06;-;35,09;-;
68;SANTANDER;773;SUCRE;11,72;-;44,38;-;42,98;-;
68;SANTANDER;780;SURATA;20,80;-;49,28;-;44,08;-;
68;SANTANDER;820;TONA;16,90;-;24,69;-;24,10;-;
68;SANTANDER;855;VALLE DE SAN JOSE;11,38;-;38,86;-;29,35;-;
68;SANTANDER;861;VELEZ;19,51;6,87;47,48;5,41;34,05;4,35;
68;SANTANDER;867;VETAS;13,79;-;24,26;-;20,80;-;
68;SANTANDER;872;VILLANUEVA;19,57;-;49,83;-;34,40;-;
68;SANTANDER;895;ZAPATOCA;12,44;9,21;26,94;10,30;18,11;7,12;
70;SUCRE;001;SINCELEJO;40,41;2,83;61,18;2,59;42,02;2,53;
70;SUCRE;110;BUENAVISTA;54,55;-;68,46;-;57,15;-;
70;SUCRE;124;CAIMITO;53,86;-;73,18;-;68,06;-;
70;SUCRE;204;COLOSO;80,60;-;82,39;-;81,51;-;
70;SUCRE;215;COROZAL;41,63;4,60;56,01;3,98;44,84;3,50;
70;SUCRE;221;COVEÑAS;71,12;-;50,50;-;56,20;-;
70;SUCRE;230;CHALAN;65,79;-;80,66;-;71,03;-;
70;SUCRE;233;EL ROBLE;75,17;-;68,87;-;71,58;-;
70;SUCRE;235;GALERAS;45,06;4,00;65,37;4,08;53,11;2,86;
70;SUCRE;265;GUARANDA;64,84;-;84,25;-;76,94;-;
70;SUCRE;400;LA UNION;54,49;-;68,40;-;61,45;-;
70;SUCRE;418;LOS PALMITOS;49,81;4,07;59,06;4,76;54,68;3,23;
70;SUCRE;429;MAJAGUAL;54,54;3,18;82,35;2,33;73,96;1,95;
70;SUCRE;473;MORROA;58,62;-;63,67;-;61,48;-;
70;SUCRE;508;OVEJAS;50,83;3,44;60,94;5,51;55,50;3,27;
70;SUCRE;523;PALMITO;55,19;-;84,92;-;73,37;-;
70;SUCRE;670;SAMPUES;58,99;2,92;82,88;2,89;70,75;2,07;
70;SUCRE;678;SAN BENITO ABAD;52,84;5,88;71,59;1,70;67,06;1,78;
70;SUCRE;702;SAN JUAN DE BETULIA;46,65;4,02;64,58;3,80;55,51;2,77;
70;SUCRE;708;SAN MARCOS;53,64;3,76;64,30;3,15;58,12;2,49;
70;SUCRE;713;SAN ONOFRE;62,13;3,23;66,88;2,66;65,10;2,06;
70;SUCRE;717;SAN PEDRO;50,08;2,99;71,90;2,82;57,27;2,11;
70;SUCRE;742;SAN LUIS DE SINCE;49,32;4,05;55,92;3,99;51,18;3,06;
70;SUCRE;771;SUCRE;54,40;5,34;89,05;0,80;80,30;1,13;
70;SUCRE;820;SANTIAGO DE TOLU;43,03;3,91;64,77;4,23;47,46;3,06;
70;SUCRE;823;TOLU VIEJO;44,29;4,63;60,37;4,26;55,85;3,47;
73;TOLIMA;001;IBAGUE;14,88;5,73;37,60;7,74;16,23;5,05;
73;TOLIMA;024;ALPUJARRA;28,80;-;44,92;-;39,31;-;
73;TOLIMA;026;ALVARADO;33,08;-;52,85;2,50;45,82;1,86;
73;TOLIMA;030;AMBALEMA;35,34;4,31;31,40;6,64;34,39;3,66;
73;TOLIMA;043;ANZOATEGUI;100,00;;100,00;;100,00;;Se asignó el máximo valor de NBI (100%) por no contar con información suficiente para su estimación
73;TOLIMA;055;ARMERO;29,82;3,45;38,61;6,15;32,63;3,17;
73;TOLIMA;067;ATACO;43,96;-;75,66;-;66,43;-;
73;TOLIMA;124;CAJAMARCA;20,29;6,10;35,57;7,69;28,34;5,49;
73;TOLIMA;148;CARMEN DE APICALA;24,99;4,72;39,73;5,44;28,69;3,62;
73;TOLIMA;152;CASABIANCA;18,65;-;36,18;-;32,55;-;
73;TOLIMA;168;CHAPARRAL;26,58;5,58;72,64;2,70;47,65;2,53;
73;TOLIMA;200;COELLO;37,61;-;47,45;2,34;45,77;2,01;
73;TOLIMA;217;COYAIMA;36,35;-;78,09;-;71,74;-;
73;TOLIMA;226;CUNDAY;25,58;-;46,02;-;40,54;-;
73;TOLIMA;236;DOLORES;34,18;-;59,92;-;45,32;-;
73;TOLIMA;268;ESPINAL;22,15;7,76;43,49;6,41;27,93;5,24;
73;TOLIMA;270;FALAN;24,03;-;38,93;-;35,85;-;
73;TOLIMA;275;FLANDES;19,00;6,55;34,85;5,26;21,40;5,10;
73;TOLIMA;283;FRESNO;19,20;6,90;35,92;6,74;28,20;5,10;
73;TOLIMA;319;GUAMO;28,01;4,65;39,19;4,75;33,94;3,42;
73;TOLIMA;347;HERVEO;11,22;-;27,42;-;23,43;-;
73;TOLIMA;349;HONDA;18,08;5,35;39,57;-;18,83;4,95;
73;TOLIMA;352;ICONONZO;20,40;4,92;41,62;4,22;34,75;3,54;
73;TOLIMA;408;LERIDA;25,89;6,14;32,24;8,41;27,35;5,02;
73;TOLIMA;411;LIBANO;20,87;6,45;44,28;5,15;29,83;4,04;
73;TOLIMA;443;MARIQUITA;16,98;7,14;39,89;5,48;23,50;4,54;
73;TOLIMA;449;MELGAR;14,18;9,63;27,22;5,94;16,58;6,96;
73;TOLIMA;461;MURILLO;33,59;-;42,38;-;39,61;-;
73;TOLIMA;483;NATAGAIMA;41,33;2,62;58,38;-;47,04;1,53;
73;TOLIMA;504;ORTEGA;43,65;-;70,70;-;64,04;-;
73;TOLIMA;520;PALOCABILDO;30,65;-;40,86;-;38,00;-;
73;TOLIMA;547;PIEDRAS;26,21;-;36,62;3,38;33,51;2,59;
73;TOLIMA;555;PLANADAS;36,81;5,10;69,26;4,46;60,17;3,79;
73;TOLIMA;563;PRADO;18,99;4,91;54,49;3,60;40,33;3,06;
73;TOLIMA;585;PURIFICACION;25,77;4,03;43,35;4,83;33,44;3,25;
73;TOLIMA;616;RIOBLANCO;33,42;-;72,55;-;65,95;-;
73;TOLIMA;622;RONCESVALLES;26,87;-;38,84;-;35,51;-;
73;TOLIMA;624;ROVIRA;31,85;-;57,59;-;45,96;-;
73;TOLIMA;671;SALDAÑA;28,18;5,59;36,00;7,09;31,65;4,53;
73;TOLIMA;675;SAN ANTONIO;33,81;-;58,51;-;51,33;-;
73;TOLIMA;678;SAN LUIS;36,91;-;52,07;-;47,95;-;
73;TOLIMA;686;SANTA ISABEL;27,99;-;29,67;-;29,09;-;
73;TOLIMA;770;SUAREZ;38,13;-;62,49;1,68;51,95;1,14;
73;TOLIMA;854;VALLE DE SAN JUAN;37,31;-;56,55;-;48,74;-;
73;TOLIMA;861;VENADILLO;31,78;4,11;42,63;3,81;34,92;2,98;
73;TOLIMA;870;VILLAHERMOSA;17,62;-;33,11;-;28,36;-;
73;TOLIMA;873;VILLARRICA;25,27;-;41,61;-;35,46;-;
76;VALLE DEL CAUCA;001;CALI;10,87;2,98;18,92;8,46;11,01;2,91;
76;VALLE DEL CAUCA;020;ALCALA;22,57;5,67;33,07;10,45;25,56;5,26;
76;VALLE DEL CAUCA;036;ANDALUCIA;16,80;8,62;24,31;16,60;18,44;7,78;
76;VALLE DEL CAUCA;041;ANSERMANUEVO;31,45;4,61;30,31;10,54;30,97;5,11;
76;VALLE DEL CAUCA;054;ARGELIA;28,84;-;30,39;-;29,60;-;
76;VALLE DEL CAUCA;100;BOLIVAR;13,21;-;35,87;-;30,37;-;
76;VALLE DEL CAUCA;109;BUENAVENTURA;34,52;3,22;47,32;-;35,85;2,78;
76;VALLE DEL CAUCA;111;GUADALAJARA DE BUGA;9,47;11,74;25,56;9,30;11,56;8,78;
76;VALLE DEL CAUCA;113;BUGALAGRANDE;14,51;8,67;29,18;7,84;21,31;5,90;
76;VALLE DEL CAUCA;122;CAICEDONIA;14,84;9,81;19,97;20,80;15,94;9,09;
76;VALLE DEL CAUCA;126;CALIMA;15,44;8,79;24,41;9,58;19,12;6,54;
76;VALLE DEL CAUCA;130;CANDELARIA;17,89;7,95;13,20;14,12;14,51;9,67;
76;VALLE DEL CAUCA;147;CARTAGO;15,45;8,38;26,42;6,94;15,69;8,08;
76;VALLE DEL CAUCA;233;DAGUA;18,19;7,96;27,05;7,40;24,98;6,29;
76;VALLE DEL CAUCA;243;EL AGUILA;18,04;-;30,51;-;27,27;-;
76;VALLE DEL CAUCA;246;EL CAIRO;18,37;-;34,29;-;29,44;-;
76;VALLE DEL CAUCA;248;EL CERRITO;19,44;8,13;17,50;11,53;18,69;6,66;
76;VALLE DEL CAUCA;250;EL DOVIO;20,56;-;28,36;-;23,91;-;
76;VALLE DEL CAUCA;275;FLORIDA;18,48;7,97;30,27;5,84;21,63;5,45;
76;VALLE DEL CAUCA;306;GINEBRA;11,41;7,91;22,96;9,05;18,10;6,97;
76;VALLE DEL CAUCA;318;GUACARI;19,31;7,79;24,44;9,04;21,42;5,92;
76;VALLE DEL CAUCA;364;JAMUNDI;8,49;12,96;32,02;5,46;15,63;5,96;
76;VALLE DEL CAUCA;377;LA CUMBRE;14,12;-;24,90;-;22,69;-;
76;VALLE DEL CAUCA;400;LA UNION;16,21;7,03;25,59;8,14;18,41;5,43;
76;VALLE DEL CAUCA;403;LA VICTORIA;14,71;9,18;27,08;7,54;18,74;6,02;
76;VALLE DEL CAUCA;497;OBANDO;31,39;3,93;29,09;9,34;30,67;3,92;
76;VALLE DEL CAUCA;520;PALMIRA;10,04;11,09;23,64;7,97;12,75;7,59;
76;VALLE DEL CAUCA;563;PRADERA;22,80;6,72;30,24;7,27;23,80;5,71;
76;VALLE DEL CAUCA;606;RESTREPO;15,36;8,42;28,00;7,44;20,84;5,58;
76;VALLE DEL CAUCA;616;RIOFRIO;19,36;8,70;30,04;8,34;26,41;6,62;
76;VALLE DEL CAUCA;622;ROLDANILLO;15,25;8,24;25,81;12,07;18,42;6,97;
76;VALLE DEL CAUCA;670;SAN PEDRO;12,31;7,09;19,11;9,77;16,52;7,29;
76;VALLE DEL CAUCA;736;SEVILLA;16,08;8,58;24,38;16,85;18,23;8,10;
76;VALLE DEL CAUCA;823;TORO;25,69;6,84;35,99;5,37;29,90;4,36;
76;VALLE DEL CAUCA;828;TRUJILLO;18,60;-;25,65;-;22,79;-;
76;VALLE DEL CAUCA;834;TULUA;13,40;9,45;29,97;7,94;15,75;7,23;
76;VALLE DEL CAUCA;845;ULLOA;16,18;-;28,50;4,52;23,40;3,23;
76;VALLE DEL CAUCA;863;VERSALLES;11,08;-;26,23;-;18,95;-;
76;VALLE DEL CAUCA;869;VIJES;14,74;-;30,87;-;21,15;-;
76;VALLE DEL CAUCA;890;YOTOCO;16,46;7,47;36,10;5,99;26,59;4,76;
76;VALLE DEL CAUCA;892;YUMBO;18,01;8,77;17,46;8,88;17,95;7,80;
76;VALLE DEL CAUCA;895;ZARZAL;15,06;10,04;22,70;9,35;17,34;7,13;
81;ARAUCA;001;ARAUCA;31,42;6,41;63,76;-;33,73;5,54;
81;ARAUCA;065;ARAUQUITA;42,12;3,24;100,00;;41,48;3,24;
81;ARAUCA;220;CRAVO NORTE;51,62;-;62,54;-;53,91;-;
81;ARAUCA;300;FORTUL;100,00;;100,00;;100,00;;Se asignó el máximo valor de NBI (100%) por no contar con información suficiente para su estimación
81;ARAUCA;591;PUERTO RONDON;36,10;-;;;36,10;-;
81;ARAUCA;736;SARAVENA;28,33;9,38;59,22;1,63;34,15;6,34;
81;ARAUCA;794;TAME;100,00;;100,00;;100,00;;Se asignó el máximo valor de NBI (100%) por no contar con información suficiente para su estimación
85;CASANARE;001;YOPAL;20,51;7,27;47,75;6,58;24,47;5,53;
85;CASANARE;010;AGUAZUL;22,15;6,41;38,91;7,26;26,69;4,82;
85;CASANARE;015;CHAMEZA;32,11;-;73,14;-;46,35;-;
85;CASANARE;125;HATO COROZAL;40,43;-;66,65;-;57,31;-;
85;CASANARE;136;LA SALINA;21,29;-;67,67;-;51,15;-;
85;CASANARE;139;MANI;30,21;-;44,87;-;35,24;-;
85;CASANARE;162;MONTERREY;26,33;-;33,55;-;27,24;-;
85;CASANARE;225;NUNCHIA;39,95;-;70,62;-;64,02;-;
85;CASANARE;230;OROCUE;50,67;-;77,50;-;62,83;-;
85;CASANARE;250;PAZ DE ARIPORO;32,71;5,60;61,93;6,59;43,56;4,37;
85;CASANARE;263;PORE;40,27;-;68,97;-;55,49;-;
85;CASANARE;279;RECETOR;38,74;-;50,10;-;46,29;-;
85;CASANARE;300;SABANALARGA;14,34;-;37,37;-;26,64;-;
85;CASANARE;315;SACAMA;20,13;-;64,38;-;37,70;-;
85;CASANARE;325;SAN LUIS DE PALENQUE;31,87;-;60,27;3,40;53,45;2,92;
85;CASANARE;400;TAMARA;42,01;-;84,03;-;72,42;-;
85;CASANARE;410;TAURAMENA;30,16;-;41,64;-;33,73;-;
85;CASANARE;430;TRINIDAD;48,81;-;62,04;-;54,92;-;
85;CASANARE;440;VILLANUEVA;27,30;5,91;56,83;4,96;31,92;4,48;
86;PUTUMAYO;001;MOCOA;24,83;3,36;36,05;-;27,91;2,17;
86;PUTUMAYO;219;COLON;15,16;-;25,65;-;19,65;-;
86;PUTUMAYO;320;ORITO;41,64;3,86;58,43;-;51,11;1,37;
86;PUTUMAYO;568;PUERTO ASIS;20,94;7,63;45,59;-;30,70;3,15;
86;PUTUMAYO;569;PUERTO CAICEDO;25,45;-;47,61;-;41,38;-;
86;PUTUMAYO;571;PUERTO GUZMAN;100,00;;100,00;;100,00;;Se asignó el máximo valor de NBI (100%) por no contar con información suficiente para su estimación
86;PUTUMAYO;573;LEGUIZAMO;33,28;-;49,43;-;37,82;-;
86;PUTUMAYO;749;SIBUNDOY;17,82;-;27,00;-;20,66;-;
86;PUTUMAYO;755;SAN FRANCISCO;17,91;-;33,93;-;24,82;-;
86;PUTUMAYO;757;SAN MIGUEL;26,68;-;44,55;-;40,62;-;
86;PUTUMAYO;760;SANTIAGO;20,52;-;50,79;-;39,98;-;
86;PUTUMAYO;865;VALLE DEL GUAMUEZ;29,35;-;45,25;-;39,16;-;
86;PUTUMAYO;885;VILLAGARZON;25,55;-;46,47;-;35,68;-;
88;SAN ANDRES;001;SAN ANDRES;52,05;3,96;15,02;13,97;42,45;3,81;
88;SAN ANDRES;564;PROVIDENCIA;23,00;4,66;17,26;9,72;19,70;5,42;
91;AMAZONAS;001;LETICIA;30,86;6,50;54,09;-;37,65;3,77;
91;AMAZONAS;263;EL ENCANTO (CD);;;100,00;;100,00;;Se asignó el máximo valor de NBI (100%) por no contar con información suficiente para su estimación
91;AMAZONAS;405;LA CHORRERA (CD);;;52,89;-;52,89;-;
91;AMAZONAS;407;LA PEDRERA (CD);;;58,80;-;58,80;-;
91;AMAZONAS;430;LA VICTORIA (CD);;;;;100,00;;Se asignó el máximo valor de NBI (100%) por no contar con información suficiente para su estimación
91;AMAZONAS;460;MIRITI - PARANA (CD);;;100,00;;100,00;;Se asignó el máximo valor de NBI (100%) por no contar con información suficiente para su estimación
91;AMAZONAS;530;PUERTO ALEGRIA (CD);;;100,00;;100,00;;Se asignó el máximo valor de NBI (100%) por no contar con información suficiente para su estimación
91;AMAZONAS;536;PUERTO ARICA (CD);;;71,56;-;71,56;-;
91;AMAZONAS;540;PUERTO NARIÑO;30,44;-;68,26;-;58,35;-;
91;AMAZONAS;669;PUERTO SANTANDER (CD);;;100,00;;100,00;;Se asignó el máximo valor de NBI (100%) por no contar con información suficiente para su estimación
91;AMAZONAS;798;TARAPACA (CD);;;57,91;-;57,91;-;
94;GUAINIA;001;INIRIDA;45,66;-;84,45;-;57,53;-;
94;GUAINIA;343;BARRANCO MINAS (CD);;;100,00;;100,00;;Se asignó el máximo valor de NBI (100%) por no contar con información suficiente para su estimación
94;GUAINIA;663;MAPIRIPANA (CD);;;;;100,00;;Se asignó el máximo valor de NBI (100%) por no contar con información suficiente para su estimación
94;GUAINIA;883;SAN FELIPE (CD);;;100,00;;100,00;;Se asignó el máximo valor de NBI (100%) por no contar con información suficiente para su estimación
94;GUAINIA;884;PUERTO COLOMBIA (CD);;;97,79;-;97,79;-;
94;GUAINIA;885;LA GUADALUPE (CD);;;100,00;;100,00;;Se asignó el máximo valor de NBI (100%) por no contar con información suficiente para su estimación
94;GUAINIA;886;CACAHUAL (CD);;;100,00;;100,00;;Se asignó el máximo valor de NBI (100%) por no contar con información suficiente para su estimación
94;GUAINIA;887;PANA PANA (CD);;;;;100,00;;Se asignó el máximo valor de NBI (100%) por no contar con información suficiente para su estimación
94;GUAINIA;888;MORICHAL (CD);;;;;100,00;;Se asignó el máximo valor de NBI (100%) por no contar con información suficiente para su estimación
95;GUAVIARE;001;SAN JOSE DEL GUAVIARE;37,61;5,21;77,34;-;42,40;4,06;
95;GUAVIARE;015;CALAMAR;20,84;-;58,60;-;28,52;-;
95;GUAVIARE;025;EL RETORNO;100,00;;100,00;;100,00;;Se asignó el máximo valor de NBI (100%) por no contar con información suficiente para su estimación
95;GUAVIARE;200;MIRAFLORES;27,84;-;49,54;-;44,39;-;
97;VAUPES;001;MITU;40,26;-;90,89;-;51,78;-;
97;VAUPES;161;CARURU;100,00;;;;100,00;;Se asignó el máximo valor de NBI (100%) por no contar con información suficiente para su estimación
97;VAUPES;511;PACOA (CD);;;;;100,00;;Se asignó el máximo valor de NBI (100%) por no contar con información suficiente para su estimación
97;VAUPES;666;TARAIRA;27,88;-;92,59;-;82,07;-;
97;VAUPES;777;PAPUNAUA (CD);;;100,00;;100,00;;Se asignó el máximo valor de NBI (100%) por no contar con información suficiente para su estimación
97;VAUPES;889;YAVARATE (CD);;;78,52;-;78,52;-;
99;VICHADA;001;PUERTO CARREÑO;39,11;4,41;66,04;-;45,62;2,87;
99;VICHADA;524;LA PRIMAVERA;100,00;;100,00;;100,00;;Se asignó el máximo valor de NBI (100%) por no contar con información suficiente para su estimación
99;VICHADA;624;SANTA ROSALIA;46,68;-;75,11;-;58,44;-;
99;VICHADA;773;CUMARIBO;46,43;-;90,71;-;82,43;-;
Fuente: DANE, Censo General 2005.;;;;;;;;;;
 - Significa que el municipio fue censado con formulario ampliado en su totalidad, sin  seleccionar muestra, por lo tanto no tiene coeficiente de variación (cve).;;;;;;;;;;
Fecha de actualización: Miercoles 27 de Junio de 2012.;;;;;;;;;;
(1) Incluye los nuevos municipios creados con posterioridad al Censo 2005, los cuales han generado cambios en la distribución cabecera-resto a nivel departamental y nacional.;;;;;;;;;;
;Guachené, segregado de Caloto (Cauca), mediante Decreto 0653 de Diciembre 19 de 2006;;;;;;;;;
;Norosí, segregado de Rioviejo (Bolívar), mediante Decreto 699 de Diciembre 20 de 2007;;;;;;;;;
;San José de Uré, segregado de Montelíbano (Córdoba), mediante Ordenanza 11 de Diciembre 21 de 2007;;;;;;;;;
(2) Según fallo del Consejo de Estado del 22 de noviembre de 2007, Exp 2001-00458, la ordenanza 011 del 2000 de la Asamblea Departamental del Chocó fue declarada nula.;;;;;;;;;;
Actualmente persisten controversias sobre los límites departamentales entre Chocó y Antioquia, que están siendo revisados por las autoridades competentes. Una vez se  diriman dichas divergencias limítrofes el DANE hará los ajustes poblacionales pertinentes;;;;;;;;;;
(3) Acto administrativo de creación municipio de Tuchín: Ordenanza 09 de Diciembre 10 de 2007. Acto administrativo de ajuste de límites: Fallo del Tribunal Administrativo de Córdoba, Sala Tercera de Decisión, Montería, Julio 8 de 2010. Cuando sea allegada al DANE la nueva ordenanza, se realizará la revisión respectiva, por tanto estos datos pueden presentar variaciones.;;;;;;;;;;
(CD) Corregimiento Departamental.;;;;;;;;;;
