"Date";"Time";"Hour";"Temp Out";"Hi Temp";"Low Temp";"Out Hum";"Dew Pt.";"Wind Speed";"Wind Dir";"Wind Dir 2";"Wind Run";"Hi Speed";"Hi Dir";"Wind Chill";"Heat Index";"THW Index";"THSW Index";"Bar";"Rain";"Rain Rate";"Solar Rad.";"Solar Energy";"Hi Solar Rad.";"Heat D-D";"Cool D-D";"In Temp";"In Hum";"In Dew";"In Heat";"In EMC";"In Air Density";"ET";"Wind Samp";"Wind Tx";"ISS Recept";"Arc. Int."
12/04/2015;08:15 PM;20;17,4;17,4;17,3;100;17,4;1,6;"E";90;0,4;11,3;"E";17,4;17,9;17,9;16,2;1016;0;0;0;0;0;0,01;0;19,5;79;15,8;20,1;16,04;0,0742;0;351;1;100;15
12/04/2015;08:30 PM;20;17,1;17,4;17,1;99;16,9;1,6;"E";90;0,4;6,4;"NE";17,1;17,6;17,6;15,8;1016,5;0;0;0;0;0;0,013;0;19,4;79;15,7;19,9;16,06;0,0743;0;351;1;100;15
12/04/2015;08:45 PM;20;17,2;17,2;17,1;100;17,2;0;"WNW";292,5;0;4,8;"WNW";17,2;17,7;17,7;16;1016,7;0;0;0;0;0;0,012;0;19,3;79;15,6;19,9;16,07;0,0743;0;351;1;100;15
12/04/2015;09:00 PM;21;16,8;17,2;16,8;99;16,6;3,2;"E";90;0,8;6,4;"E";16,8;17,2;17,2;15,4;1016,7;0;0;0;0;0;0,016;0;19,3;79;15,6;19,9;16,07;0,0743;0;351;1;100;15
12/04/2015;09:15 PM;21;16,6;16,8;16,6;99;16,4;1,6;"ESE";112,5;0,4;6,4;"ESE";16,6;17;17;15,2;1016,4;0;0;0;0;0;0,019;0;19,2;79;15,5;19,7;16,09;0,0743;0;349;1;100;15
12/04/2015;09:30 PM;21;16,4;16,6;16,4;99;16,3;0;"SW";225;0;8;"WSW";16,4;16,8;16,8;15,1;1016,5;0;0;0;0;0;0,02;0;19,1;79;15,3;19,6;16,12;0,0744;0;350;1;100;15
12/04/2015;09:45 PM;21;16,4;16,4;16,4;99;16,3;8;"E";90;2,01;14,5;"ENE";16,4;16,8;16,8;15,1;1017,2;0;0;0;0;0;0,02;0;18,9;79;15,2;19,4;16,14;0,0745;0;351;1;100;15
12/04/2015;10:00 PM;22;16,5;16,5;16,4;99;16,3;8;"E";90;2,01;14,5;"E";16,5;16,9;16,9;15,1;1017,5;0;0;0;0;0;0,019;0;18,8;79;15,1;19,3;16,16;0,0746;0;352;1;100;15
12/04/2015;10:15 PM;22;16,4;16,5;16,4;99;16,3;3,2;"ENE";67,5;0,8;12,9;"ENE";16,4;16,8;16,8;15,1;1017,4;0;0;0;0;0;0,02;0;18,8;79;15,1;19,2;16,17;0,0746;0;348;1;100;15
12/04/2015;10:30 PM;22;16,3;16,4;16,3;99;16,2;3,2;"ENE";67,5;0,8;8;"ENE";16,3;16,7;16,7;14,9;1017,5;0;0;0;0;0;0,021;0;18,7;79;15;19,2;16,18;0,0746;0;351;1;100;15
12/04/2015;10:45 PM;22;16,4;16,4;16,3;99;16,3;4,8;"ENE";67,5;1,21;8;"ENE";16,4;16,8;16,8;15,1;1017,2;0;0;0;0;0;0,02;0;18,7;79;14,9;19,1;16,19;0,0746;0;349;1;100;15
12/04/2015;11:00 PM;23;16,3;16,4;16,3;99;16,1;3,2;"ENE";67,5;0,8;9,7;"ESE";16,3;16,7;16,7;14,9;1017,1;0;0;0;0;0;0,021;0;18,6;79;14,8;18,9;16,21;0,0746;0;351;1;100;15
12/04/2015;11:15 PM;23;16,3;16,3;16,2;99;16,2;3,2;"E";90;0,8;11,3;"ENE";16,3;16,7;16,7;14,9;1017,7;0;0;0;0;0;0,021;0;18,5;79;14,8;18,9;16,22;0,0747;0;350;1;100;15
12/04/2015;11:30 PM;23;16,4;16,4;16,3;99;16,3;1,6;"ENE";67,5;0,4;8;"NE";16,4;16,8;16,8;15,1;1017,7;0;0;0;0;0;0,02;0;18,4;79;14,7;18,7;16,24;0,0747;0;348;1;100;15
12/04/2015;11:45 PM;23;16,4;16,5;16,4;99;16,2;1,6;"ENE";67,5;0,4;4,8;"ENE";16,4;16,8;16,8;15;1017,4;0;0;0;0;0;0,02;0;18,3;79;14,6;18,6;16,25;0,0747;0;350;1;100;15
13/04/2015;12:00 AM;0;16,3;16,4;16,3;100;16,3;3,2;"E";90;0,8;6,4;"E";16,3;16,7;16,7;14,9;1017,3;0;0;0;0;0;0,021;0;18,2;79;14,5;18,6;16,24;0,0747;0;350;1;100;15
13/04/2015;12:15 AM;0;16,2;16,3;16,2;99;16,1;3,2;"ENE";67,5;0,8;9,7;"ENE";16,2;16,6;16,6;14,8;1017,5;0;0;0;0;0;0,022;0;18,2;79;14,5;18,5;16,24;0,0748;0;349;1;100;15
13/04/2015;12:30 AM;0;16,4;16,4;16,2;100;16,4;0;"ENE";67,5;0;3,2;"ENE";16,4;16,9;16,9;15,1;1017,5;0;0;0;0;0;0,02;0;18,1;79;14,4;18,3;16,23;0,0748;0;351;1;100;15
13/04/2015;12:45 AM;0;16,4;16,4;16,4;100;16,4;0;"ENE";67,5;0;1,6;"ENE";16,4;16,9;16,9;15,1;1017,4;0;0;0;0;0;0,02;0;18;79;14,3;18,3;16,23;0,0748;0;350;1;100;15
13/04/2015;01:00 AM;1;16,4;16,5;16,4;100;16,4;1,6;"ENE";67,5;0,4;4,8;"ENE";16,4;16,8;16,8;15,1;1017,1;0;0;0;0;0;0,02;0;17,9;79;14,2;18,2;16,22;0,0748;0;350;1;100;15
13/04/2015;01:15 AM;1;16,4;16,4;16,3;100;16,4;0;"ENE";67,5;0;3,2;"ENE";16,4;16,8;16,8;15,1;1017,1;0;0;0;0;0;0,02;0;17,8;79;14,1;18;16,21;0,0749;0;349;1;100;15
13/04/2015;01:30 AM;1;16,6;16,6;16,4;100;16,6;1,6;"ENE";67,5;0,4;4,8;"ENE";16,6;17;17;15,2;1017,1;0;0;0;0;0;0,019;0;17,8;79;14,1;18,1;16,21;0,0749;0;350;1;100;15
13/04/2015;01:45 AM;1;16,3;16,6;16,3;100;16,3;4,8;"ENE";67,5;1,21;14,5;"NNE";16,3;16,7;16,7;14,9;1017,1;0;0;0;0;0;0,021;0;17,8;79;14,1;18,1;16,21;0,0749;0;351;1;100;15
13/04/2015;02:00 AM;2;15,8;16,3;15,8;100;15,8;6,4;"ENE";67,5;1,61;14,5;"ENE";15,8;16,1;16,1;14,3;1017;0,2;0;0;0;0;0,027;0;17,8;79;14,1;18;16,21;0,0749;0;350;1;100;15
13/04/2015;02:15 AM;2;15,4;15,8;15,4;100;15,4;1,6;"E";90;0,4;12,9;"ENE";15,4;15,8;15,8;13,9;1017,1;1;9,2;0;0;0;0,03;0;17,7;79;14;17,9;16,21;0,0749;0;347;1;100;15
13/04/2015;02:30 AM;2;15,3;15,4;15,2;100;15,3;0;"ENE";67,5;0;3,2;"ENE";15,3;15,7;15,7;13,8;1016,9;0,6;6,2;0;0;0;0,031;0;17,6;79;13,9;17,8;16,2;0,0749;0;348;1;100;15
13/04/2015;02:45 AM;2;15,2;15,4;15,2;100;15,2;0;"E";90;0;4,8;"E";15,2;15,4;15,4;13,6;1016,6;0,6;5,4;0;0;0;0,033;0;17,5;79;13,8;17,7;16,19;0,0749;0;352;1;100;15
13/04/2015;03:00 AM;3;15,2;15,2;15,1;100;15,2;3,2;"E";90;0,8;6,4;"E";15,2;15,4;15,4;13,6;1016,7;0,2;1,4;0;0;0;0,033;0;17,4;79;13,7;17,6;16,18;0,075;0;350;1;100;15
13/04/2015;03:15 AM;3;15,4;15,4;15,2;100;15,4;4,8;"E";90;1,21;11,3;"ENE";15,4;15,8;15,8;13,9;1016,7;0;0;0;0;0;0,03;0;17,3;79;13,7;17,5;16,18;0,075;0;350;1;100;15
13/04/2015;03:30 AM;3;15,7;15,7;15,4;100;15,7;4,8;"E";90;1,21;11,3;"E";15,7;16;16;14,2;1016,6;0;0;0;0;0;0,028;0;17,4;79;13,7;17,6;16,18;0,075;0;350;1;100;15
13/04/2015;03:45 AM;3;15,8;15,8;15,7;100;15,8;1,6;"E";90;0,4;6,4;"WNW";15,8;16,1;16,1;14,3;1016,7;0;0;0;0;0;0,027;0;17,4;79;13,7;17,6;16,18;0,075;0;350;1;100;15
13/04/2015;04:00 AM;4;15,8;15,8;15,8;100;15,8;0;"W";270;0;3,2;"W";15,8;16,1;16,1;14,3;1016,6;0;0;0;0;0;0,027;0;17,4;79;13,7;17,6;16,18;0,075;0;350;1;100;15
13/04/2015;04:15 AM;4;15,9;15,9;15,8;100;15,9;0;"NA";"NA";0;0;"NA";15,9;16,3;16,3;14,5;1016,6;0;0;0;0;0;0,025;0;17,3;79;13,7;17,5;16,18;0,075;0;350;1;100;15
13/04/2015;04:30 AM;4;16,1;16,1;15,9;99;16;0;"WSW";247,5;0;3,2;"WSW";16,1;16,5;16,5;14,7;1016,5;0;0;0;0;0;0,023;0;17,3;79;13,7;17,5;16,18;0,075;0;348;1;100;15
13/04/2015;04:45 AM;4;16,3;16,3;16,1;98;16;1,6;"WNW";292,5;0,4;11,3;"W";16,3;16,7;16,7;14,9;1016,3;0;0;0;0;0;0,021;0;17,3;79;13,6;17,4;16,17;0,075;0;350;1;100;15
13/04/2015;05:00 AM;5;16,4;16,4;16,3;98;16,1;3,2;"W";270;0,8;12,9;"WNW";16,4;16,8;16,8;15;1016,5;0;0;0;0;0;0,02;0;17,3;79;13,6;17,4;16,17;0,075;0;351;1;100;15
13/04/2015;05:15 AM;5;15,9;16,4;15,8;99;15,7;6,4;"E";90;1,61;12,9;"E";15,9;16,2;16,2;14,4;1016,7;0;0;0;0;0;0,025;0;17,3;79;13,6;17,4;16,17;0,075;0;350;1;100;15
13/04/2015;05:30 AM;5;15,7;15,9;15,7;99;15,6;4,8;"E";90;1,21;11,3;"E";15,7;16,1;16,1;14,3;1017;0;0;0;0;0;0,027;0;17,3;79;13,6;17,4;16,17;0,075;0;350;1;100;15
13/04/2015;05:45 AM;5;15,7;15,7;15,7;99;15,5;6,4;"E";90;1,61;11,3;"NE";15,7;16;16;14,2;1016,9;0;0;0;0;0;0,028;0;17,2;79;13,5;17,3;16,17;0,075;0;350;1;100;15
13/04/2015;06:00 AM;6;15,7;15,7;15,7;99;15,6;0;"E";90;0;3,2;"E";15,7;16,1;16,1;14,3;1017,1;0;0;0;0;0;0,027;0;17,2;79;13,5;17,3;16,17;0,0751;0;350;1;100;15
13/04/2015;06:15 AM;6;15,7;15,7;15,7;99;15,5;1,6;"E";90;0,4;4,8;"E";15,7;16;16;14,2;1017,1;0;0;0;0;0;0,028;0;17,2;79;13,5;17,3;16,17;0,0751;0;348;1;100;15
13/04/2015;06:30 AM;6;15,9;15,9;15,7;100;15,9;0;"E";90;0;3,2;"E";15,9;16,3;16,3;14,6;1017;0;0;0;0;0;0,025;0;17,1;79;13,4;17,2;16,16;0,0751;0;348;1;100;15
13/04/2015;06:45 AM;6;16,2;16,2;15,9;99;16,1;0;"SSW";202,5;0;3,2;"S";16,2;16,6;16,6;14,9;1017,4;0;0;7;0,15;14;0,022;0;17,1;79;13,4;17,2;16,16;0,0751;0;351;1;100;15
13/04/2015;07:00 AM;7;16,3;16,3;16,2;97;15,9;0;"SW";225;0;1,6;"SW";16,3;16,7;16,7;16;1017,6;0;0;22;0,47;28;0,021;0;17,1;79;13,4;17,2;16,16;0,0752;0;352;1;100;15
13/04/2015;07:15 AM;7;16,5;16,5;16,3;96;15,9;0;"SW";225;0;1,6;"SW";16,5;16,9;16,9;16,8;1017,9;0;0;48;1,03;67;0,019;0;17,1;79;13,4;17,2;16,16;0,0751;0;350;1;100;15
13/04/2015;07:30 AM;7;16,6;16,6;16,5;95;15,8;0;"SSW";202,5;0;1,6;"SSW";16,6;16,9;16,9;17,7;1017,9;0;0;85;1,83;105;0,019;0;17,1;79;13,4;17,2;16,16;0,0752;0;351;1;100;15
13/04/2015;07:45 AM;7;16,9;16,9;16,6;93;15,8;0;"SSW";202,5;0;4,8;"SSW";16,9;17,3;17,3;18,6;1017,7;0;0;121;2,6;128;0,014;0;17,2;79;13,5;17,3;16,17;0,0751;0;350;1;100;15
13/04/2015;08:00 AM;8;17,2;17,2;16,9;88;15,2;1,6;"S";180;0,4;6,4;"WSW";17,2;17,6;17,6;18,8;1017,7;0;0;129;2,77;135;0,012;0;17,3;79;13,7;17,5;16,18;0,0751;0,05;350;1;100;15
13/04/2015;08:15 AM;8;17,7;17,7;17,2;93;16,5;1,6;"W";270;0,4;6,4;"WSW";17,7;18,2;18,2;20,2;1017,4;0;0;181;3,89;272;0,007;0;17,5;79;13,8;17,7;16,19;0,075;0;350;1;100;15
13/04/2015;08:30 AM;8;19,1;19,1;17,7;88;17,1;1,6;"W";270;0,4;6,4;"W";19,1;19,8;19,8;23,9;1017,2;0;0;336;7,22;415;0;0,008;17,9;80;14,4;18,2;16,6;0,0748;0;350;1;100;15
13/04/2015;08:45 AM;8;20,8;20,8;19,2;89;19;1,6;"W";270;0,4;4,8;"E";20,8;21,9;21,9;27;1016,9;0;0;457;9,83;497;0;0,026;18,5;80;15;18,9;16,62;0,0746;0;351;1;100;15
13/04/2015;09:00 AM;9;21,9;21,9;20,8;81;18,5;0;"SW";225;0;4,8;"W";21,9;22,7;22,7;27,6;1016,8;0;0;448;9,63;487;0;0,038;19,2;80;15,6;19,7;16,5;0,0744;0,2;350;1;100;15
13/04/2015;09:15 AM;9;22,2;22,2;21,9;87;19,9;0;"SW";225;0;3,2;"SW";22,2;23,3;23,3;28,2;1016,8;0;0;477;10,26;536;0;0,04;19,7;80;16,1;20,3;16,41;0,0742;0;351;1;100;15
13/04/2015;09:30 AM;9;22,9;22,9;22,2;85;20,2;0;"SSE";157,5;0;6,4;"SSE";22,9;24,1;24,1;29,5;1016,6;0;0;568;12,21;635;0;0,047;20,1;80;16,5;20,8;16,34;0,0741;0;349;1;100;15
13/04/2015;09:45 AM;9;23,8;23,8;22,9;76;19,3;0;"W";270;0;6,4;"SSE";23,8;25,1;25,1;30,7;1016,4;0;0;652;14,02;701;0;0,057;20,6;80;17;21,4;16,24;0,0738;0;348;1;100;15
13/04/2015;10:00 AM;10;24,1;24,1;23,8;80;20,4;0;"S";180;0;3,2;"S";24,1;25,6;25,6;31,1;1016,2;0;0;601;12,92;742;0;0,06;20,9;80;17,4;21,6;16,18;0,0737;0,36;348;1;100;15
13/04/2015;10:15 AM;10;24,4;24,4;24,2;83;21,4;0;"SE";135;0;4,8;"SE";24,4;26,2;26,2;31,9;1016;0;0;663;14,26;715;0;0,064;21,2;80;17,6;21,8;16,15;0,0736;0;351;1;100;15
13/04/2015;10:30 AM;10;24,7;24,7;24,4;78;20,6;1,6;"E";90;0,4;9,7;"ESE";24,7;26,2;26,2;32,1;1015,9;0;0;703;15,12;807;0;0,066;21,6;79;17,8;22,2;15,73;0,0735;0;351;1;100;15
13/04/2015;10:45 AM;10;24,7;24,8;24,6;85;22;1,6;"WNW";292,5;0,4;8;"ESE";24,7;26,6;26,6;32,3;1015,7;0;0;651;14;766;0;0,066;21,8;79;18;22,5;15,72;0,0734;0;350;1;100;15
13/04/2015;11:00 AM;11;24,3;24,7;24,3;82;21,1;0;"SW";225;0;4,8;"SW";24,3;26;26;29,8;1015,6;0;0;395;8,49;624;0;0,063;22,1;79;18,2;22,8;15,72;0,0733;0,38;350;1;100;15
13/04/2015;11:15 AM;11;23,7;24,3;23,7;85;21;0;"ESE";112,5;0;1,6;"ESE";23,7;25,2;25,2;29,1;1015,4;0;0;408;8,77;726;0;0,056;22,1;79;18,2;22,8;15,72;0,0733;0;351;1;100;15
13/04/2015;11:30 AM;11;23,4;23,7;23,2;88;21,3;0;"E";90;0;3,2;"W";23,4;24,7;24,7;28,9;1015,5;0;0;438;9,42;896;0;0,053;22;79;18,2;22,7;15,72;0,0733;0;352;1;100;15
13/04/2015;11:45 AM;11;24,4;24,4;23,4;81;21;0;"WSW";247,5;0;3,2;"WNW";24,4;26,1;26,1;31,9;1015,2;0;0;671;14,43;1334;0;0,064;22,2;79;18,4;22,9;15,71;0,0733;0;351;1;100;15
13/04/2015;12:00 PM;12;24,9;24,9;24,4;79;21;0;"WSW";247,5;0;3,2;"W";24,9;26,5;26,5;31,5;1015;0;0;536;11,53;1130;0;0,068;22,3;79;18,5;23,1;15,71;0,0732;0,36;349;1;100;15
13/04/2015;12:15 PM;12;25,3;25,3;24,9;83;22,2;0;"W";270;0;4,8;"W";25,3;27,3;27,3;32,4;1014,7;0;0;982;21,12;1297;0;0,073;22,4;79;18,6;23,2;15,7;0,0731;0;351;1;100;15
13/04/2015;12:30 PM;12;24,4;25,3;24,4;81;20,9;0;"N";0;0;4,8;"W";24,4;26;26;29,2;1014,2;0;0;332;7,14;469;0;0,063;22,7;79;18,8;23,6;15,69;0,073;0;351;1;100;15
13/04/2015;12:45 PM;12;25,2;25,2;24,3;86;22,7;0;"WSW";247,5;0;1,6;"N";25,2;27,3;27,3;33,1;1013,9;0;0;907;19,5;1118;0;0,071;23,1;79;19,3;24,2;15,68;0,0728;0;349;1;100;15
13/04/2015;01:00 PM;13;25,4;25,7;25,2;82;22,1;0;"WSW";247,5;0;4,8;"NNE";25,4;27,3;27,3;33,5;1013,5;0;0;791;17,01;889;0;0,073;23,4;79;19,5;24,5;15,67;0,0727;0,46;351;1;100;15
13/04/2015;01:15 PM;13;23,9;25,4;23,9;82;20,7;1,6;"N";0;0,4;6,4;"N";23,9;25,4;25,4;28,4;1013,1;0;0;314;6,75;360;0;0,058;23,6;79;19,7;24,8;15,66;0,0726;0;348;1;100;15
13/04/2015;01:30 PM;13;23,1;23,9;23;87;20,8;1,6;"N";0;0,4;6,4;"NE";23,1;24,3;24,3;28,1;1012,9;0;0;387;8,32;664;0;0,049;23,6;79;19,7;24,8;15,66;0,0726;0;350;1;100;15
13/04/2015;01:45 PM;13;22,6;23,1;22,5;91;21,1;1,6;"ENE";67,5;0,4;6,4;"ENE";22,6;24;24;27,6;1012,5;0;0;370;7,96;777;0;0,045;23,6;79;19,7;24,8;15,66;0,0726;0;351;1;100;15
13/04/2015;02:00 PM;14;21,8;22,7;21,8;90;20,1;1,6;"NE";45;0,4;8;"ENE";21,8;23,1;23,1;26,2;1012,1;0;0;325;6,99;396;0;0,036;23,6;79;19,7;24,8;15,66;0,0725;0,25;351;1;100;15
13/04/2015;02:15 PM;14;21,4;21,8;21,4;91;19,9;1,6;"NE";45;0,4;8;"NE";21,4;22,7;22,7;25,7;1011,9;0;0;314;6,75;585;0;0,032;23,6;79;19,8;24,8;15,66;0,0725;0;347;1;100;15
13/04/2015;02:30 PM;14;21,4;21,6;21,3;94;20,4;1,6;"NE";45;0,4;8;"ENE";21,4;22,8;22,8;25,2;1011,7;0;0;259;5,57;513;0;0,032;23,6;79;19,8;24,8;15,66;0,0725;0;350;1;100;15
13/04/2015;02:45 PM;14;22,2;22,3;21,4;91;20,6;1,6;"NNW";337,5;0,4;6,4;"W";22,2;23,4;23,4;27,8;1011,3;0;0;418;8,99;666;0;0,04;23,6;79;19,8;24,8;15,66;0,0725;0;350;1;100;15
13/04/2015;03:00 PM;15;21,5;22,2;21,5;92;20,1;0;"N";0;0;4,8;"N";21,5;22,8;22,8;25,2;1011;0;0;239;5,14;315;0;0,033;23,5;79;19,6;24,7;15,66;0,0725;0,2;350;1;100;15
13/04/2015;03:15 PM;15;21,4;21,5;21,4;92;20,1;0;"NNW";337,5;0;3,2;"NNW";21,4;22,7;22,7;25,3;1010,7;0;0;246;5,29;345;0;0,032;23,3;79;19,5;24,4;15,67;0,0725;0;351;1;100;15
13/04/2015;03:30 PM;15;21,2;21,5;21,2;92;19,9;0;"NNW";337,5;0;3,2;"N";21,2;22,4;22,4;24,4;1010,6;0;0;193;4,15;248;0;0,03;23,2;79;19,4;24,3;15,67;0,0725;0;350;1;100;15
13/04/2015;03:45 PM;15;21,3;21,3;21,2;94;20,3;0;"N";0;0;3,2;"N";21,3;22,7;22,7;24,9;1010,4;0;0;197;4,24;269;0;0,031;23,1;79;19,2;24,1;15,68;0,0726;0;351;1;100;15
13/04/2015;04:00 PM;16;21,2;21,3;21,2;92;19,8;0;"N";0;0;1,6;"N";21,2;22,4;22,4;24,3;1010,3;0;0;166;3,57;181;0;0,03;23;79;19,2;24;15,68;0,0726;0,13;351;1;100;15
13/04/2015;04:15 PM;16;21,1;21,2;21,1;94;20,1;0;"NA";"NA";0;0;"NA";21,1;22,4;22,4;23,8;1010,2;0;0;130;2,8;160;0;0,028;22,9;79;19,1;23,9;15,69;0,0726;0;350;1;100;15
13/04/2015;04:30 PM;16;20,9;21,1;20,9;94;19,9;0;"NA";"NA";0;0;"NA";20,9;22,2;22,2;22,5;1010;0;0;67;1,44;120;0;0,027;22,8;79;18,9;23,7;15,69;0,0727;0;351;1;100;15
13/04/2015;04:45 PM;16;20,2;20,9;20,2;95;19,3;0;"N";0;0;3,2;"N";20,2;21,3;21,3;21,1;1010;0;0;41;0,88;53;0;0,019;22,6;79;18,8;23,5;15,7;0,0727;0;350;1;100;15
